"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","prediction_prob","prediction_class"
17844,"Paraiso","02/08/2011 10:26","Alto (> 8 mts)",110,"Grande",-68.8363078985,-32.8669054887,4,"Cuarta Oeste",1173332.70145,0,0.137506313621998,0
20791,"Morera","31/05/2011 10:06","Bajo (2 - 4 mts)",28,"Mediano",-68.8627193341,-32.8968002706,5,"Residencial Sur",2423808.92355,0,0.435343434102833,0
22842,"Paraiso","10/05/2011 11:20","Medio (4 - 8 mts)",38,"Mediano",-68.8565802305,-32.9005411529,5,"Residencial Sur",2423808.92355,0,0.359843702055514,0
24642,"Morera","17/01/2011 11:28","Alto (> 8 mts)",100,"Grande",-68.8430905115,-32.8998472348,2,"Barrio Civico",2366816.36021,0,0.382699875393882,0
36683,"Morera","07/06/2011 09:48","Medio (4 - 8 mts)",130,"Grande",-68.8588683533,-32.8834957703,5,"Residencial Sur",2423808.92355,0,0.551992809399962,1
11459,"Paraiso","06/01/2011 14:20","Alto (> 8 mts)",320,"Grande",-68.8438186988,-32.8630936699,4,"Cuarta Oeste",1173332.70145,0,0.984366125427186,1
20811,"Morera","31/05/2011 11:39","Alto (> 8 mts)",140,"Grande",-68.8625977886,-32.8956444191,5,"Residencial Sur",2423808.92355,1,0.0537642296403646,0
29362,"Morera","20/04/2011 10:46","Alto (> 8 mts)",128,"Grande",-68.8425640795,-32.8871723142,1,"Parque Central",1655357.93265,1,0.897337020374835,1
43024,"Morera","05/10/2011 08:45","Medio (4 - 8 mts)",126,"Grande",-68.8323306496,-32.87788682,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.343727242667228,0
19367,"Morera","19/07/2011 09:08","Medio (4 - 8 mts)",57,"Mediano",-68.836464399,-32.8714340288,4,"Cuarta Oeste",1173332.70145,0,0.832118414342403,1
26555,"Pltano","04/11/2011 08:55","Medio (4 - 8 mts)",66,"Grande",-68.8316155245,-32.8902216393,3,"Parque O'Higgins",1531146.02653,0,0.0469399287831038,0
33949,"Fresno europeo","24/05/2011 11:26","Bajo (2 - 4 mts)",20,"Chico",-68.8529118425,-32.8848209846,5,"Residencial Sur",2423808.92355,0,0.73153297835961,1
28938,"Fresno americano","26/04/2011 10:22","Alto (> 8 mts)",150,"Grande",-68.8460037932,-32.8854341671,1,"Parque Central",1655357.93265,0,0.942409946350381,1
32474,"Fresno americano","30/05/2011 09:24","Medio (4 - 8 mts)",105,"Grande",-68.8538423354,-32.8884074353,5,"Residencial Sur",2423808.92355,0,0.926109589170665,1
24738,"Morera","17/02/2011 09:30","Alto (> 8 mts)",111,"Grande",-68.83934072,-32.8982251113,2,"Barrio Civico",2366816.36021,0,0.902628712821752,1
23157,"Fresno europeo","11/01/2011 18:11","Alto (> 8 mts)",92,"Grande",-68.8479160012,-32.903305491,2,"Barrio Civico",2366816.36021,0,0.778054356342182,1
4446,"Paraiso sombrilla","01/08/2011 10:45","Alto (> 8 mts)",140,"Grande",-68.8362828749,-32.8680942772,4,"Cuarta Oeste",1173332.70145,0,0.685245690867305,1
4774,"Paraiso","01/08/2011 13:56","Medio (4 - 8 mts)",70,"Grande",-68.8366588457,-32.8661399225,4,"Cuarta Oeste",1173332.70145,0,0.690330169396475,1
16196,"Morera","15/07/2011 11:03","Alto (> 8 mts)",190,"Grande",-68.8439530988,-32.8704821721,4,"Cuarta Oeste",1173332.70145,1,0.245815684786066,0
15252,"Acacia SP","18/11/2011 17:05","Muy bajo (1 - 2 mts)",5,"Chico",-68.859092467,-32.8709893205,6,"Residencial Norte",2694682.37982,0,0.594939609989524,1
39427,"Paraiso","11/11/2010 11:26","Medio (4 - 8 mts)",150,"Grande",-68.8551950679,-32.8704075255,6,"Residencial Norte",2694682.37982,0,0.626577499322593,1
593,"Morera","08/03/2012 09:31","Alto (> 8 mts)",100,"Grande",-68.820011778,-32.8679602206,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.158479037228972,0
17346,"Morera","05/08/2011 07:43","Alto (> 8 mts)",180,"Grande",-68.8355599305,-32.8657550912,4,"Cuarta Oeste",1173332.70145,1,0.33681249152869,0
47407,"Morera","23/09/2011 09:15","Alto (> 8 mts)",180,"Grande",-68.8263691651,-32.8753495275,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.31110707600601,0
11208,"Acer","24/01/2011 11:16","Muy bajo (1 - 2 mts)",10,"Chico",-68.8452046088,-32.9020443975,2,"Barrio Civico",2366816.36021,0,0.553922492545098,1
5816,"Paraiso","03/05/2011 11:30","Medio (4 - 8 mts)",88,"Grande",-68.8430429993,-32.8750583389,1,"Parque Central",1655357.93265,0,0.536425531608984,1
13640,"Morera","25/02/2011 09:12","Alto (> 8 mts)",200,"Grande",-68.8521960255,-32.866417179,6,"Residencial Norte",2694682.37982,1,0.951168095460162,1
22517,"Fresno europeo","21/06/2011 10:13","Bajo (2 - 4 mts)",35,"Mediano",-68.8600562548,-32.8994099464,5,"Residencial Sur",2423808.92355,0,0.722965744091198,1
39891,"Morera","02/05/2011 12:40","Medio (4 - 8 mts)",150,"Grande",-68.8435614258,-32.8737054296,1,"Parque Central",1655357.93265,0,0.510375820565969,1
40716,"Pltano","19/04/2011 09:03","Alto (> 8 mts)",230,"Grande",-68.8422738145,-32.883373021,1,"Parque Central",1655357.93265,0,0.483659161254764,0
33630,"Morera","16/05/2011 12:04","Alto (> 8 mts)",151,"Grande",-68.8552300626,-32.8876138473,5,"Residencial Sur",2423808.92355,0,0.479149091755971,0
25923,"Paraiso","16/02/2011 16:51","Alto (> 8 mts)",88,"Grande",-68.8379000827,-32.9020951321,2,"Barrio Civico",2366816.36021,0,0.396533542079851,0
17897,"Morera","01/08/2011 10:00","Alto (> 8 mts)",107,"Grande",-68.8360185344,-32.8670951671,4,"Cuarta Oeste",1173332.70145,0,0.1772672154475,0
765,"Aguaribay","14/12/2011 11:12","Medio (4 - 8 mts)",35,"Mediano",-68.8805341773,-32.8672805847,8,"Aeroparque",2203364.73622,1,0.645223356084898,1
8349,"Morera","14/03/2011 17:36","Medio (4 - 8 mts)",68,"Grande",-68.8467727991,-32.892791329,2,"Barrio Civico",2366816.36021,0,0.688311683712527,1
5833,"Paraiso","03/05/2011 11:16","Medio (4 - 8 mts)",80,"Grande",-68.8433643198,-32.8737742022,1,"Parque Central",1655357.93265,0,0.415435875067487,0
17759,"Paraiso","21/07/2011 09:40","Medio (4 - 8 mts)",91,"Grande",-68.8424880559,-32.8664091948,4,"Cuarta Oeste",1173332.70145,0,0.77474100026302,1
33362,"Fresno europeo","19/05/2011 09:58","Alto (> 8 mts)",127,"Grande",-68.8578661459,-32.8907972149,5,"Residencial Sur",2423808.92355,0,0.701628917595372,1
36826,"Pltano","07/04/2011 11:50","Alto (> 8 mts)",180,"Grande",-68.8585428908,-32.8803627356,7,"Residencial Parque",1786336.08966,1,0.73339239670895,1
39917,"Morera","02/05/2011 10:01","Medio (4 - 8 mts)",160,"Grande",-68.8430570463,-32.8760281018,1,"Parque Central",1655357.93265,0,0.285604044562206,0
1273,"Paraiso","05/12/2011 11:21","Bajo (2 - 4 mts)",46,"Mediano",-68.8786197868,-32.8686113664,8,"Aeroparque",2203364.73622,0,0.278627187944949,0
20124,"Morera","04/08/2011 11:54","Alto (> 8 mts)",200,"Grande",-68.9019179178,-32.8892873641,11,"San Agustín",6853531.20169,0,0.879758737049997,1
27204,"Pltano","26/10/2011 12:21","Alto (> 8 mts)",180,"Grande",-68.8358705114,-32.889847143,3,"Parque O'Higgins",1531146.02653,0,0.0127046357374638,0
38357,"Paraiso sombrilla","05/11/2010 10:33","Alto (> 8 mts)",95,"Grande",-68.8523223047,-32.8695173911,6,"Residencial Norte",2694682.37982,0,0.200484996195883,0
5447,"Fresno europeo","14/04/2011 13:10","Medio (4 - 8 mts)",60,"Mediano",-68.8446366877,-32.8796875546,1,"Parque Central",1655357.93265,0,0.136220802320167,0
1977,"Pltano","03/01/2012 09:17","Alto (> 8 mts)",110,"Grande",-68.8590318384,-32.8898432181,5,"Residencial Sur",2423808.92355,0,0.256447967607528,0
21812,"Pltano","13/05/2011 10:00","Alto (> 8 mts)",190,"Grande",-68.8562982098,-32.8942217529,5,"Residencial Sur",2423808.92355,0,0.413273652317002,0
2026,"Fresno americano","02/11/2011 08:39","Bajo (2 - 4 mts)",20,"Chico",-68.8329405759,-32.8943640752,3,"Parque O'Higgins",1531146.02653,0,0.808324137236923,1
20472,"Fresno europeo","02/06/2011 13:18","Bajo (2 - 4 mts)",32,"Mediano",-68.8600559355,-32.8969622167,5,"Residencial Sur",2423808.92355,0,0.0540186576545238,0
35507,"Fresno europeo","06/04/2011 11:31","Alto (> 8 mts)",135,"Grande",-68.8555397075,-32.8812643062,6,"Residencial Norte",2694682.37982,0,0.840323050040752,1
16960,"Morera","16/08/2011 09:05","Medio (4 - 8 mts)",120,"Grande",-68.8376571209,-32.8661328695,4,"Cuarta Oeste",1173332.70145,1,0.565607928670943,1
30115,"Pltano","26/04/2011 09:47","Alto (> 8 mts)",175,"Grande",-68.8412185843,-32.887057541,3,"Parque O'Higgins",1531146.02653,1,0.545191447250545,1
17736,"Paraiso","18/07/2011 09:59","Bajo (2 - 4 mts)",140,"Grande",-68.8423637409,-32.8671045154,4,"Cuarta Oeste",1173332.70145,0,0.255947642959654,0
13443,"Morera","02/02/2011 10:12","Alto (> 8 mts)",160,"Grande",-68.8523634429,-32.86482091,6,"Residencial Norte",2694682.37982,0,0.566607733955607,1
19693,"Jacarand","12/07/2011 09:49","Alto (> 8 mts)",90,"Grande",-68.8350674899,-32.8715406541,4,"Cuarta Oeste",1173332.70145,0,0.751263282028958,1
26480,"Perenne","09/11/2011 09:39","Alto (> 8 mts)",120,"Grande",-68.8317179748,-32.8917697104,3,"Parque O'Higgins",1531146.02653,0,0.920045807259157,1
10417,"Pltano","23/03/2011 10:41","Medio (4 - 8 mts)",30,"Mediano",-68.8523334304,-32.8820769672,1,"Parque Central",1655357.93265,0,0.113912925356999,0
28173,"Tipa","23/02/2011 14:39","Alto (> 8 mts)",146,"Grande",-68.8481487658,-32.8913642415,2,"Barrio Civico",2366816.36021,0,0.490246595581993,0
33621,"Morera","16/05/2011 13:42","Alto (> 8 mts)",175,"Grande",-68.8542433557,-32.8877952036,5,"Residencial Sur",2423808.92355,0,0.908016459085047,1
4925,"Morera","18/07/2011 10:43","Alto (> 8 mts)",240,"Grande",-68.8430087743,-32.8673134413,4,"Cuarta Oeste",1173332.70145,0,0.222360292915255,0
5074,"Morera","10/08/2011 13:00","Alto (> 8 mts)",150,"Grande",-68.8392733548,-32.8637725315,4,"Cuarta Oeste",1173332.70145,0,0.214398954063654,0
46781,"Fresno americano","07/09/2011 11:24","Bajo (2 - 4 mts)",196,"Grande",-68.8324879371,-32.8727774045,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.141625011106953,0
26982,"Morera","03/11/2011 16:21","Medio (4 - 8 mts)",160,"Grande",-68.8342359383,-32.8872982287,3,"Parque O'Higgins",1531146.02653,1,0.206646936479956,0
47629,"Morera","08/09/2011 10:26","Alto (> 8 mts)",115,"Grande",-68.8304402377,-32.8713852562,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.523057454498485,1
33938,"Olmo comun","24/05/2011 12:06","Alto (> 8 mts)",150,"Grande",-68.8526875956,-32.8840149295,5,"Residencial Sur",2423808.92355,0,0.696579871466383,1
887,"Fresno europeo","17/01/2012 12:07","Bajo (2 - 4 mts)",50,"Mediano",-68.8475241905,-32.8752954825,6,"Residencial Norte",2694682.37982,0,0.873693211469799,1
31184,"Fresno europeo","07/02/2011 09:58","Medio (4 - 8 mts)",56,"Mediano",-68.8542698649,-32.863951378,6,"Residencial Norte",2694682.37982,0,0.314337293384597,0
33763,"Morera","12/05/2011 09:24","Medio (4 - 8 mts)",100,"Grande",-68.8576388816,-32.8852268574,5,"Residencial Sur",2423808.92355,0,0.809030477888882,1
43249,"Pltano","04/10/2011 08:32","Alto (> 8 mts)",160,"Grande",-68.8337980237,-32.8794949199,1,"Parque Central",1655357.93265,0,0.402333436068147,0
15448,"Paraiso","18/11/2011 12:00","Bajo (2 - 4 mts)",18,"Chico",-68.8597118701,-32.8714379721,6,"Residencial Norte",2694682.37982,0,0.373846654547378,0
28844,"Fresno americano","27/04/2011 09:11","Alto (> 8 mts)",80,"Grande",-68.8472139982,-32.8850377346,1,"Parque Central",1655357.93265,0,0.100834887707606,0
15497,"Paraiso","22/11/2011 12:08","Muy bajo (1 - 2 mts)",12,"Chico",-68.8602669937,-32.8715711038,7,"Residencial Parque",1786336.08966,0,0.661714438349009,1
3046,"Fresno europeo","15/09/2011 13:28","Medio (4 - 8 mts)",36,"Mediano",-68.8275679263,-32.8727923725,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.359068253776059,0
5264,"Morera","02/05/2011 11:37","Medio (4 - 8 mts)",160,"Grande",-68.8432820096,-32.8749402308,1,"Parque Central",1655357.93265,0,0.400142362574115,0
17303,"Morera","04/08/2011 10:09","Alto (> 8 mts)",180,"Grande",-68.8356590996,-32.8655755029,4,"Cuarta Oeste",1173332.70145,0,0.511116198496893,1
37651,"Morera","29/02/2012 08:19","Medio (4 - 8 mts)",100,"Grande",-68.8529230787,-32.8724321219,6,"Residencial Norte",2694682.37982,0,0.900025645969436,1
27363,"Paraiso","20/10/2011 12:28","Alto (> 8 mts)",148,"Grande",-68.8368236002,-32.8877319569,3,"Parque O'Higgins",1531146.02653,0,0.875304867047817,1
21517,"Fresno americano","12/05/2011 10:49","Alto (> 8 mts)",140,"Grande",-68.8539304975,-32.8936999556,5,"Residencial Sur",2423808.92355,0,0.748289672657847,1
16861,"Morera","05/08/2011 13:29","Alto (> 8 mts)",204,"Grande",-68.8399602344,-32.8650337872,4,"Cuarta Oeste",1173332.70145,0,0.284490331774577,0
40240,"Morera","14/04/2011 11:57","Alto (> 8 mts)",155,"Grande",-68.8452660015,-32.8820400976,1,"Parque Central",1655357.93265,0,0.736382355215028,1
8431,"Fresno americano","11/02/2011 12:22","Medio (4 - 8 mts)",32,"Mediano",-68.8379675852,-32.9008719242,2,"Barrio Civico",2366816.36021,0,0.219336238922551,0
42546,"Morera","28/09/2011 11:13","Alto (> 8 mts)",170,"Grande",-68.8304124239,-32.8754327375,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.4435613702517,0
12057,"Morera","04/02/2010 13:53","Bajo (2 - 4 mts)",53,"Mediano",-68.852677766,-32.867331038,6,"Residencial Norte",2694682.37982,0,0.989408588269725,1
4398,"Paraiso","22/07/2011 09:17","Bajo (2 - 4 mts)",50,"Mediano",-68.8404392975,-32.8692489835,4,"Cuarta Oeste",1173332.70145,0,0.331947004888207,0
10091,"Morera","30/08/2010 11:27","Medio (4 - 8 mts)",50,"Mediano",-68.8461959534,-32.8692029062,6,"Residencial Norte",2694682.37982,0,0.422875964548439,0
9841,"Olmo comun","11/01/2011 10:02","Bajo (2 - 4 mts)",77,"Grande",-68.8447870816,-32.8633136876,4,"Cuarta Oeste",1173332.70145,0,0.477005042135715,0
12039,"Fresno europeo","03/05/2010 13:01","Bajo (2 - 4 mts)",82,"Grande",-68.8537673822,-32.8666930769,6,"Residencial Norte",2694682.37982,0,0.944124693749472,1
45180,"Fresno europeo","30/09/2011 09:37","Medio (4 - 8 mts)",65,"Grande",-68.8221098408,-32.8723751381,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.229296113364398,0
48187,"Morera","02/09/2011 13:11","Alto (> 8 mts)",180,"Grande",-68.8284270022,-32.8694033522,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.165633449796587,0
45026,"Morera","29/08/2011 09:27","Alto (> 8 mts)",185,"Grande",-68.8255343003,-32.8701070009,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.945141338044778,1
42464,"Fresno europeo","30/09/2011 17:21","Alto (> 8 mts)",130,"Grande",-68.8321230566,-32.8759986665,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.642136516747996,1
24278,"Olmo comun","20/01/2011 15:08","Alto (> 8 mts)",225,"Grande",-68.8439514325,-32.9008423352,2,"Barrio Civico",2366816.36021,0,0.119658950949088,0
34753,"Pltano","30/03/2011 12:10","Alto (> 8 mts)",300,"Grande",-68.8504004241,-32.878299173,6,"Residencial Norte",2694682.37982,0,0.0758966661524028,0
22270,"Caducifolio","14/06/2011 11:46","Medio (4 - 8 mts)",20,"Chico",-68.8568128721,-32.898043527,5,"Residencial Sur",2423808.92355,0,0.98919302248396,1
9916,"Caducifolio","17/11/2010 10:50","Bajo (2 - 4 mts)",150,"Grande",-68.8576615726,-32.8693844487,6,"Residencial Norte",2694682.37982,0,0.875386593164876,1
44800,"Morera","26/08/2011 10:56","Alto (> 8 mts)",165,"Grande",-68.8240404182,-32.8701284427,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.636924705933779,1
20179,"Morera","12/05/2011 11:40","Alto (> 8 mts)",132,"Grande",-68.8603431636,-32.8923639473,5,"Residencial Sur",2423808.92355,0,0.353409620467573,0
43327,"Morera","05/10/2011 11:52","Alto (> 8 mts)",150,"Grande",-68.8323855085,-32.8791143682,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.442706580040976,0
27940,"Fresno europeo","03/11/2011 11:06","Alto (> 8 mts)",132,"Grande",-68.8376308082,-32.8933053527,3,"Parque O'Higgins",1531146.02653,0,0.76381873502396,1
23012,"Olmo comun","17/06/2011 18:30","Medio (4 - 8 mts)",32,"Mediano",-68.8582451296,-32.8997110726,5,"Residencial Sur",2423808.92355,0,0.61056515481323,1
19284,"Morera","13/07/2011 21:18","Alto (> 8 mts)",180,"Grande",-68.836262262,-32.869877955,4,"Cuarta Oeste",1173332.70145,0,0.52309801755473,1
27153,"Pltano","27/10/2011 10:06","Alto (> 8 mts)",220,"Grande",-68.8371689847,-32.8897462279,3,"Parque O'Higgins",1531146.02653,1,0.654653589706868,1
29774,"Morera","15/03/2011 09:17","Alto (> 8 mts)",108,"Grande",-68.8413322592,-32.8931122576,2,"Barrio Civico",2366816.36021,0,0.498572222655639,0
30403,"Morera","04/03/2011 09:35","Medio (4 - 8 mts)",55,"Mediano",-68.8398490878,-32.8904863572,3,"Parque O'Higgins",1531146.02653,0,0.190765147330239,0
40834,"Pltano","08/04/2011 10:12","Alto (> 8 mts)",172,"Grande",-68.8403569325,-32.8858488071,3,"Parque O'Higgins",1531146.02653,0,0.70368593884632,1
44954,"Fresno europeo","26/08/2011 12:12","Medio (4 - 8 mts)",72,"Grande",-68.8252967678,-32.868750167,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.509929737076163,1
16263,"Fresno americano","21/07/2011 09:25","Bajo (2 - 4 mts)",30,"Mediano",-68.8426145671,-32.8647143936,4,"Cuarta Oeste",1173332.70145,0,0.715413556899875,1
27332,"Pltano","25/10/2011 09:09","Alto (> 8 mts)",152,"Grande",-68.835585494,-32.8905351198,3,"Parque O'Higgins",1531146.02653,0,0.28127258643508,0
24595,"Pltano","27/01/2011 09:17","Alto (> 8 mts)",250,"Grande",-68.842321322,-32.9014423485,2,"Barrio Civico",2366816.36021,0,0.964184704003856,1
47638,"Morera","08/09/2011 21:33","Alto (> 8 mts)",210,"Grande",-68.8289209872,-32.8719490601,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.237054136116058,0
7455,"Pltano","21/06/2011 10:21","Muy bajo (1 - 2 mts)",14,"Chico",-68.8597215877,-32.8996072084,5,"Residencial Sur",2423808.92355,0,0.59970682952553,1
23120,"Morera","19/01/2011 17:07","Alto (> 8 mts)",130,"Grande",-68.8477806792,-32.9034165444,2,"Barrio Civico",2366816.36021,0,0.618988238740712,1
11843,"Paraiso","02/03/2011 12:23","Medio (4 - 8 mts)",116,"Grande",-68.8498800125,-32.8647234976,6,"Residencial Norte",2694682.37982,0,0.367073524976149,0
4879,"Prunas","21/07/2011 10:23","Bajo (2 - 4 mts)",35,"Mediano",-68.8441109446,-32.8723907452,6,"Residencial Norte",2694682.37982,0,0.645274540875107,1
33865,"Morera","13/05/2011 12:11","Bajo (2 - 4 mts)",34,"Mediano",-68.8550645504,-32.8865454209,5,"Residencial Sur",2423808.92355,0,0.185078010428697,0
27773,"Pltano","03/11/2011 10:44","Alto (> 8 mts)",142,"Grande",-68.8348669143,-32.89386842,3,"Parque O'Higgins",1531146.02653,0,0.692676171194762,1
37900,"Morera","18/11/2010 10:16","Alto (> 8 mts)",170,"Grande",-68.8498875446,-32.8733385274,6,"Residencial Norte",2694682.37982,0,0.229675914859399,0
22995,"Fresno europeo","17/06/2011 17:28","Alto (> 8 mts)",48,"Mediano",-68.8571133274,-32.9001290524,5,"Residencial Sur",2423808.92355,0,0.397533495677635,0
45975,"Morera","24/08/2011 12:22","Medio (4 - 8 mts)",56,"Mediano",-68.817830705,-32.8689137187,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.502167309401557,1
25018,"Paraiso","15/02/2011 09:23","Alto (> 8 mts)",250,"Grande",-68.8350429067,-32.8968160345,2,"Barrio Civico",2366816.36021,1,0.462766400305554,0
2443,"Acacia SP","27/10/2011 09:44","Medio (4 - 8 mts)",65,"Grande",-68.8378097618,-32.8908294059,3,"Parque O'Higgins",1531146.02653,0,0.476944953203201,0
29942,"Morera","28/04/2011 12:44","Alto (> 8 mts)",47,"Mediano",-68.8433478582,-32.8857763069,1,"Parque Central",1655357.93265,0,0.703514094930142,1
4666,"Prunas","15/08/2011 11:17","Medio (4 - 8 mts)",60,"Mediano",-68.8380631118,-32.863928167,4,"Cuarta Oeste",1173332.70145,1,0.696785195730627,1
5516,"Acer","27/04/2011 13:17","Medio (4 - 8 mts)",55,"Mediano",-68.8382846527,-32.8764890685,1,"Parque Central",1655357.93265,0,0.926891796523705,1
24442,"Fresno americano","20/01/2011 12:03","Medio (4 - 8 mts)",65,"Grande",-68.8450752583,-32.9031879261,2,"Barrio Civico",2366816.36021,0,0.0815843425225466,0
33683,"Acacia SP","13/05/2011 10:25","Alto (> 8 mts)",110,"Grande",-68.8554147313,-32.8868916252,5,"Residencial Sur",2423808.92355,0,0.85780228395015,1
2924,"Morera","19/09/2011 10:46","Medio (4 - 8 mts)",56,"Mediano",-68.8218519164,-32.8722857108,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.146074921824038,0
40508,"Pltano","12/04/2011 10:45","Alto (> 8 mts)",122,"Grande",-68.8442772547,-32.8839005951,1,"Parque Central",1655357.93265,0,0.214920348487794,0
31816,"Morera","03/01/2012 09:42","Medio (4 - 8 mts)",90,"Grande",-68.8592619728,-32.8892874815,5,"Residencial Sur",2423808.92355,0,0.898598744766787,1
4284,"Morera","26/07/2011 11:39","Medio (4 - 8 mts)",220,"Grande",-68.8371801323,-32.8717571287,4,"Cuarta Oeste",1173332.70145,0,0.397895872360095,0
37056,"Fresno europeo","05/04/2011 12:32","Bajo (2 - 4 mts)",60,"Mediano",-68.8563019001,-32.8763985648,6,"Residencial Norte",2694682.37982,1,0.0961304805241525,0
11642,"Acacia visco","27/01/2011 13:39","Alto (> 8 mts)",198,"Grande",-68.8499590085,-32.8676245176,6,"Residencial Norte",2694682.37982,0,0.613785618450493,1
17439,"Morera","29/07/2011 10:03","Bajo (2 - 4 mts)",18,"Chico",-68.8347710957,-32.8673355604,4,"Cuarta Oeste",1173332.70145,0,0.017337374156341,0
40547,"Fresno europeo","11/04/2011 11:57","Medio (4 - 8 mts)",32,"Mediano",-68.8440971465,-32.8840454314,1,"Parque Central",1655357.93265,0,0.61268760310486,1
